May 6, 2023   17:18:30
0.828, -1.824e-4
0.829, -1.826e-4
0.830, -1.829e-4
0.831, -1.832e-4
0.832, -1.835e-4
0.833, -1.838e-4
0.834, -1.841e-4
0.835, -1.844e-4
0.836, -1.846e-4
0.837, -1.849e-4
0.838, -1.852e-4
0.839, -1.855e-4
0.840, -1.858e-4
0.841, -1.861e-4
0.842, -1.863e-4
0.843, -1.866e-4
0.844, -1.869e-4
0.845, -1.873e-4
0.846, -1.876e-4
0.847, -1.879e-4
0.848, -1.882e-4
0.849, -1.885e-4
0.850, -1.888e-4
0.851, -1.891e-4
0.852, -1.895e-4
0.853, -1.897e-4
0.854, -1.900e-4
0.855, -1.903e-4
0.856, -1.905e-4
0.857, -1.908e-4
0.858, -1.911e-4
0.859, -1.914e-4
0.860, -1.917e-4
0.861, -1.921e-4
0.862, -1.924e-4
0.863, -1.926e-4
0.864, -1.930e-4
0.865, -1.933e-4
0.866, -1.935e-4
0.867, -1.938e-4
0.868, -1.941e-4
0.869, -1.943e-4
0.870, -1.946e-4
0.871, -1.952e-4
0.872, -1.954e-4
0.873, -1.957e-4
0.874, -1.959e-4
0.875, -1.963e-4
0.876, -1.966e-4
0.877, -1.970e-4
0.878, -1.973e-4
0.879, -1.976e-4
0.880, -1.979e-4
0.881, -1.983e-4
0.882, -1.986e-4
0.883, -1.989e-4
0.884, -1.993e-4
0.885, -1.995e-4
0.886, -1.999e-4
0.887, -2.003e-4
0.888, -2.006e-4
0.889, -2.010e-4
0.890, -2.014e-4
0.891, -2.017e-4
0.892, -2.021e-4
0.893, -2.024e-4
0.894, -2.028e-4
0.895, -2.031e-4
0.896, -2.035e-4
0.897, -2.039e-4
0.898, -2.042e-4
0.899, -2.046e-4
0.900, -1.984e-4
0.899, -1.678e-4
0.898, -1.443e-4
0.897, -1.290e-4
0.896, -1.172e-4
0.895, -1.076e-4
0.894, -9.933e-5
0.893, -9.191e-5
0.892, -8.511e-5
0.891, -7.894e-5
0.890, -7.316e-5
0.889, -6.781e-5
0.888, -6.288e-5
0.887, -5.829e-5
0.886, -5.407e-5
0.885, -4.998e-5
0.884, -4.615e-5
0.883, -4.254e-5
0.882, -3.910e-5
0.881, -3.600e-5
0.880, -3.296e-5
0.879, -3.002e-5
0.878, -2.738e-5
0.877, -2.471e-5
0.876, -2.224e-5
0.875, -1.993e-5
0.874, -1.773e-5
0.873, -1.566e-5
0.872, -1.360e-5
0.871, -1.168e-5
0.870, -9.501e-6
0.869, -7.821e-6
0.868, -6.320e-6
0.867, -4.719e-6
0.866, -3.206e-6
0.865, -1.865e-6
0.864, -3.661e-7
0.863, 9.993e-7
0.862, 2.263e-6
0.861, 3.598e-6
0.860, 4.827e-6
0.859, 5.953e-6
0.858, 7.119e-6
0.857, 8.166e-6
0.856, 9.201e-6
0.855, 1.021e-5
0.854, 1.110e-5
0.853, 1.205e-5
0.852, 1.288e-5
0.851, 1.383e-5
0.850, 1.473e-5
0.849, 1.542e-5
0.848, 1.617e-5
0.847, 1.692e-5
0.846, 1.762e-5
0.845, 1.843e-5
0.844, 1.914e-5
0.843, 1.974e-5
0.842, 2.041e-5
0.841, 2.099e-5
0.840, 2.163e-5
0.839, 2.220e-5
0.838, 2.282e-5
0.837, 2.338e-5
0.836, 2.387e-5
0.835, 2.437e-5
0.834, 2.490e-5
0.833, 2.531e-5
0.832, 2.588e-5
0.831, 2.640e-5
0.830, 2.681e-5
0.829, 2.731e-5
0.828, 2.773e-5
0.827, 2.817e-5
0.826, 2.862e-5
0.825, 2.906e-5
0.824, 2.950e-5
0.823, 2.988e-5
0.822, 3.021e-5
0.821, 3.062e-5
0.820, 3.102e-5
0.819, 3.188e-5
0.818, 3.227e-5
0.817, 3.237e-5
0.816, 3.266e-5
0.815, 3.296e-5
0.814, 3.325e-5
0.813, 3.366e-5
0.812, 3.406e-5
0.811, 3.432e-5
0.810, 3.455e-5
0.809, 3.487e-5
0.808, 3.520e-5
0.807, 3.549e-5
0.806, 3.584e-5
0.805, 3.618e-5
0.804, 3.646e-5
0.803, 3.673e-5
0.802, 3.704e-5
0.801, 3.732e-5
0.800, 3.767e-5
0.799, 3.799e-5
0.798, 3.818e-5
0.797, 3.852e-5
0.796, 3.872e-5
0.795, 3.899e-5
0.794, 3.936e-5
0.793, 3.962e-5
0.792, 3.989e-5
0.791, 4.015e-5
0.790, 4.044e-5
0.789, 4.070e-5
0.788, 4.088e-5
0.787, 4.123e-5
0.786, 4.154e-5
0.785, 4.173e-5
0.784, 4.201e-5
0.783, 4.224e-5
0.782, 4.241e-5
0.781, 4.276e-5
0.780, 4.302e-5
0.779, 4.323e-5
0.778, 4.353e-5
0.777, 4.379e-5
0.776, 4.404e-5
0.775, 4.426e-5
0.774, 4.457e-5
0.773, 4.489e-5
0.772, 4.508e-5
0.771, 4.533e-5
0.770, 4.563e-5
0.769, 4.581e-5
0.768, 4.634e-5
0.767, 4.675e-5
0.766, 4.679e-5
0.765, 4.701e-5
0.764, 4.725e-5
0.763, 4.746e-5
0.762, 4.776e-5
0.761, 4.804e-5
0.760, 4.828e-5
0.759, 4.856e-5
0.758, 4.876e-5
0.757, 4.906e-5
0.756, 4.926e-5
0.755, 4.959e-5
0.754, 4.991e-5
0.753, 5.005e-5
0.752, 5.034e-5
0.751, 5.061e-5
0.750, 5.082e-5
0.749, 5.115e-5
0.748, 5.144e-5
0.747, 5.167e-5
0.746, 5.197e-5
0.745, 5.216e-5
0.744, 5.249e-5
0.743, 5.282e-5
0.742, 5.312e-5
0.741, 5.339e-5
0.740, 5.365e-5
0.739, 5.392e-5
0.738, 5.424e-5
0.737, 5.452e-5
0.736, 5.484e-5
0.735, 5.516e-5
0.734, 5.542e-5
0.733, 5.571e-5
0.732, 5.600e-5
0.731, 5.627e-5
0.730, 5.660e-5
0.729, 5.688e-5
0.728, 5.716e-5
0.727, 5.746e-5
0.726, 5.770e-5
0.725, 5.806e-5
0.724, 5.833e-5
0.723, 5.868e-5
0.722, 5.901e-5
0.721, 5.924e-5
0.720, 5.956e-5
0.719, 5.984e-5
0.718, 6.015e-5
0.717, 6.059e-5
0.716, 6.100e-5
0.715, 6.122e-5
0.714, 6.152e-5
0.713, 6.182e-5
0.712, 6.215e-5
0.711, 6.245e-5
0.710, 6.282e-5
0.709, 6.320e-5
0.708, 6.341e-5
0.707, 6.376e-5
0.706, 6.411e-5
0.705, 6.436e-5
0.704, 6.477e-5
0.703, 6.515e-5
0.702, 6.543e-5
0.701, 6.578e-5
0.700, 6.610e-5
0.699, 6.645e-5
0.698, 6.684e-5
0.697, 6.725e-5
0.696, 6.762e-5
0.695, 6.788e-5
0.694, 6.822e-5
0.693, 6.861e-5
0.692, 6.890e-5
0.691, 6.930e-5
0.690, 6.970e-5
0.689, 7.004e-5
0.688, 7.038e-5
0.687, 7.078e-5
0.686, 7.111e-5
0.685, 7.155e-5
0.684, 7.197e-5
0.683, 7.230e-5
0.682, 7.266e-5
0.681, 7.301e-5
0.680, 7.344e-5
0.679, 7.380e-5
0.678, 7.420e-5
0.677, 7.461e-5
0.676, 7.498e-5
0.675, 7.536e-5
0.674, 7.581e-5
0.673, 7.619e-5
0.672, 7.667e-5
0.671, 7.714e-5
0.670, 7.747e-5
0.669, 7.792e-5
0.668, 7.834e-5
0.667, 7.878e-5
0.666, 7.934e-5
0.665, 8.006e-5
0.664, 8.036e-5
0.663, 8.070e-5
0.662, 8.109e-5
0.661, 8.151e-5
0.660, 8.194e-5
0.659, 8.245e-5
0.658, 8.294e-5
0.657, 8.333e-5
0.656, 8.381e-5
0.655, 8.431e-5
0.654, 8.473e-5
0.653, 8.528e-5
0.652, 8.572e-5
0.651, 8.617e-5
0.650, 8.668e-5
0.649, 8.719e-5
0.648, 8.768e-5
0.647, 8.819e-5
0.646, 8.873e-5
0.645, 8.922e-5
0.644, 8.966e-5
0.643, 9.018e-5
0.642, 9.069e-5
0.641, 9.113e-5
0.640, 9.172e-5
0.639, 9.225e-5
0.638, 9.276e-5
0.637, 9.335e-5
0.636, 9.385e-5
0.635, 9.434e-5
0.634, 9.493e-5
0.633, 9.550e-5
0.632, 9.608e-5
0.631, 9.662e-5
0.630, 9.714e-5
0.629, 9.771e-5
0.628, 9.829e-5
0.627, 9.886e-5
0.626, 9.945e-5
0.625, 1.000e-4
0.624, 1.006e-4
0.623, 1.012e-4
0.622, 1.017e-4
0.621, 1.023e-4
0.620, 1.029e-4
0.619, 1.035e-4
0.618, 1.041e-4
0.617, 1.047e-4
0.616, 1.053e-4
0.615, 1.059e-4
0.614, 1.066e-4
0.613, 1.072e-4
0.612, 1.079e-4
0.611, 1.084e-4
0.610, 1.091e-4
0.609, 1.097e-4
0.608, 1.104e-4
0.607, 1.111e-4
0.606, 1.117e-4
0.605, 1.124e-4
0.604, 1.130e-4
0.603, 1.137e-4
0.602, 1.144e-4
0.601, 1.151e-4
0.600, 1.158e-4
0.599, 1.165e-4
0.598, 1.171e-4
0.597, 1.179e-4
0.596, 1.186e-4
0.595, 1.193e-4
0.594, 1.201e-4
0.593, 1.206e-4
0.592, 1.213e-4
0.591, 1.220e-4
0.590, 1.227e-4
0.589, 1.235e-4
0.588, 1.242e-4
0.587, 1.249e-4
0.586, 1.257e-4
0.585, 1.264e-4
0.584, 1.272e-4
0.583, 1.279e-4
0.582, 1.287e-4
0.581, 1.295e-4
0.580, 1.302e-4
0.579, 1.310e-4
0.578, 1.318e-4
0.577, 1.325e-4
0.576, 1.333e-4
0.575, 1.341e-4
0.574, 1.349e-4
0.573, 1.357e-4
0.572, 1.365e-4
0.571, 1.372e-4
0.570, 1.381e-4
0.569, 1.390e-4
0.568, 1.398e-4
0.567, 1.406e-4
0.566, 1.413e-4
0.565, 1.422e-4
0.564, 1.430e-4
0.563, 1.441e-4
0.562, 1.450e-4
0.561, 1.456e-4
0.560, 1.464e-4
0.559, 1.472e-4
0.558, 1.480e-4
0.557, 1.489e-4
0.556, 1.498e-4
0.555, 1.506e-4
0.554, 1.514e-4
0.553, 1.522e-4
0.552, 1.531e-4
0.551, 1.539e-4
0.550, 1.548e-4
0.549, 1.557e-4
0.548, 1.565e-4
0.547, 1.573e-4
0.546, 1.582e-4
0.545, 1.590e-4
0.544, 1.599e-4
0.543, 1.608e-4
0.542, 1.616e-4
0.541, 1.625e-4
0.540, 1.634e-4
0.539, 1.641e-4
0.538, 1.650e-4
0.537, 1.659e-4
0.536, 1.667e-4
0.535, 1.676e-4
0.534, 1.683e-4
0.533, 1.691e-4
0.532, 1.699e-4
0.531, 1.708e-4
0.530, 1.716e-4
0.529, 1.723e-4
0.528, 1.730e-4
0.527, 1.738e-4
0.526, 1.745e-4
0.525, 1.752e-4
0.524, 1.760e-4
0.523, 1.767e-4
0.522, 1.774e-4
0.521, 1.781e-4
0.520, 1.788e-4
0.519, 1.794e-4
0.518, 1.800e-4
0.517, 1.807e-4
0.516, 1.813e-4
0.515, 1.818e-4
0.514, 1.824e-4
0.513, 1.829e-4
0.512, 1.837e-4
0.511, 1.843e-4
0.510, 1.847e-4
0.509, 1.852e-4
0.508, 1.856e-4
0.507, 1.861e-4
0.506, 1.865e-4
0.505, 1.870e-4
0.504, 1.874e-4
0.503, 1.878e-4
0.502, 1.881e-4
0.501, 1.885e-4
0.500, 1.888e-4
0.499, 1.892e-4
0.498, 1.895e-4
0.497, 1.897e-4
0.496, 1.900e-4
0.495, 1.903e-4
0.494, 1.906e-4
0.493, 1.908e-4
0.492, 1.911e-4
0.491, 1.913e-4
0.490, 1.914e-4
0.489, 1.916e-4
0.488, 1.918e-4
0.487, 1.919e-4
0.486, 1.920e-4
0.485, 1.921e-4
0.484, 1.922e-4
0.483, 1.923e-4
0.482, 1.925e-4
0.481, 1.926e-4
0.480, 1.927e-4
0.479, 1.928e-4
0.478, 1.928e-4
0.477, 1.928e-4
0.476, 1.928e-4
0.475, 1.928e-4
0.474, 1.928e-4
0.473, 1.928e-4
0.472, 1.928e-4
0.471, 1.927e-4
0.470, 1.926e-4
0.469, 1.926e-4
0.468, 1.925e-4
0.467, 1.925e-4
0.466, 1.924e-4
0.465, 1.922e-4
0.464, 1.921e-4
0.463, 1.920e-4
0.462, 1.918e-4
0.461, 1.919e-4
0.460, 1.920e-4
0.459, 1.917e-4
0.458, 1.914e-4
0.457, 1.912e-4
0.456, 1.910e-4
0.455, 1.908e-4
0.454, 1.906e-4
0.453, 1.903e-4
0.452, 1.900e-4
0.451, 1.897e-4
0.450, 1.895e-4
0.449, 1.892e-4
0.448, 1.890e-4
0.447, 1.887e-4
0.446, 1.883e-4
0.445, 1.880e-4
0.444, 1.877e-4
0.443, 1.874e-4
0.442, 1.871e-4
0.441, 1.867e-4
0.440, 1.864e-4
0.439, 1.860e-4
0.438, 1.855e-4
0.437, 1.852e-4
0.436, 1.848e-4
0.435, 1.844e-4
0.434, 1.840e-4
0.433, 1.836e-4
0.432, 1.832e-4
0.431, 1.827e-4
0.430, 1.822e-4
0.429, 1.818e-4
0.428, 1.814e-4
0.427, 1.809e-4
0.426, 1.805e-4
0.425, 1.800e-4
0.424, 1.795e-4
0.423, 1.790e-4
0.422, 1.785e-4
0.421, 1.781e-4
0.420, 1.775e-4
0.419, 1.770e-4
0.418, 1.766e-4
0.417, 1.760e-4
0.416, 1.756e-4
0.415, 1.751e-4
0.414, 1.745e-4
0.413, 1.739e-4
0.412, 1.734e-4
0.411, 1.729e-4
0.410, 1.724e-4
0.409, 1.720e-4
0.408, 1.715e-4
0.407, 1.708e-4
0.406, 1.703e-4
0.405, 1.697e-4
0.404, 1.691e-4
0.403, 1.686e-4
0.402, 1.681e-4
0.401, 1.675e-4
0.400, 1.670e-4
0.399, 1.664e-4
0.398, 1.657e-4
0.397, 1.652e-4
0.396, 1.647e-4
0.395, 1.641e-4
0.394, 1.635e-4
0.393, 1.629e-4
0.392, 1.624e-4
0.391, 1.618e-4
0.390, 1.613e-4
0.389, 1.607e-4
0.388, 1.600e-4
0.387, 1.595e-4
0.386, 1.589e-4
0.385, 1.583e-4
0.384, 1.578e-4
0.383, 1.573e-4
0.382, 1.567e-4
0.381, 1.561e-4
0.380, 1.556e-4
0.379, 1.550e-4
0.378, 1.545e-4
0.377, 1.540e-4
0.376, 1.535e-4
0.375, 1.529e-4
0.374, 1.523e-4
0.373, 1.518e-4
0.372, 1.513e-4
0.371, 1.508e-4
0.370, 1.503e-4
0.369, 1.497e-4
0.368, 1.492e-4
0.367, 1.487e-4
0.366, 1.481e-4
0.365, 1.477e-4
0.364, 1.472e-4
0.363, 1.467e-4
0.362, 1.462e-4
0.361, 1.457e-4
0.360, 1.452e-4
0.359, 1.447e-4
0.358, 1.446e-4
0.357, 1.441e-4
0.356, 1.435e-4
0.355, 1.429e-4
0.354, 1.425e-4
0.353, 1.420e-4
0.352, 1.416e-4
0.351, 1.412e-4
0.350, 1.406e-4
0.349, 1.402e-4
0.348, 1.397e-4
0.347, 1.392e-4
0.346, 1.388e-4
0.345, 1.384e-4
0.344, 1.380e-4
0.343, 1.375e-4
0.342, 1.371e-4
0.341, 1.367e-4
0.340, 1.363e-4
0.339, 1.359e-4
0.338, 1.355e-4
0.337, 1.351e-4
0.336, 1.346e-4
0.335, 1.342e-4
0.334, 1.338e-4
0.333, 1.334e-4
0.332, 1.331e-4
0.331, 1.327e-4
0.330, 1.323e-4
0.329, 1.320e-4
0.328, 1.316e-4
0.327, 1.312e-4
0.326, 1.309e-4
0.325, 1.305e-4
0.324, 1.301e-4
0.323, 1.297e-4
0.322, 1.294e-4
0.321, 1.290e-4
0.320, 1.287e-4
0.319, 1.283e-4
0.318, 1.279e-4
0.317, 1.276e-4
0.316, 1.272e-4
0.315, 1.269e-4
0.314, 1.266e-4
0.313, 1.263e-4
0.312, 1.260e-4
0.311, 1.256e-4
0.310, 1.252e-4
0.309, 1.249e-4
0.308, 1.245e-4
0.307, 1.244e-4
0.306, 1.241e-4
0.305, 1.237e-4
0.304, 1.234e-4
0.303, 1.231e-4
0.302, 1.227e-4
0.301, 1.225e-4
0.300, 1.222e-4
0.299, 1.218e-4
0.298, 1.215e-4
0.297, 1.212e-4
0.296, 1.209e-4
0.295, 1.206e-4
0.294, 1.203e-4
0.293, 1.201e-4
0.292, 1.197e-4
0.291, 1.193e-4
0.290, 1.191e-4
0.289, 1.187e-4
0.288, 1.184e-4
0.287, 1.181e-4
0.286, 1.178e-4
0.285, 1.174e-4
0.284, 1.171e-4
0.283, 1.167e-4
0.282, 1.163e-4
0.281, 1.160e-4
0.280, 1.157e-4
0.279, 1.153e-4
0.278, 1.149e-4
0.277, 1.146e-4
0.276, 1.142e-4
0.275, 1.138e-4
0.274, 1.135e-4
0.273, 1.131e-4
0.272, 1.127e-4
0.271, 1.123e-4
0.270, 1.119e-4
0.269, 1.116e-4
0.268, 1.113e-4
0.267, 1.108e-4
0.266, 1.105e-4
0.265, 1.101e-4
0.264, 1.097e-4
0.263, 1.094e-4
0.262, 1.090e-4
0.261, 1.086e-4
0.260, 1.082e-4
0.259, 1.078e-4
0.258, 1.075e-4
0.257, 1.070e-4
0.256, 1.070e-4
0.255, 1.068e-4
0.254, 1.062e-4
0.253, 1.058e-4
0.252, 1.054e-4
0.251, 1.049e-4
0.250, 1.046e-4
0.249, 1.043e-4
0.248, 1.039e-4
0.247, 1.036e-4
0.246, 1.031e-4
0.245, 1.028e-4
0.244, 1.025e-4
0.243, 1.022e-4
0.242, 1.019e-4
0.241, 1.015e-4
0.240, 1.012e-4
0.239, 1.009e-4
0.238, 1.005e-4
0.237, 1.003e-4
0.236, 1.000e-4
0.235, 9.971e-5
0.234, 9.943e-5
0.233, 9.907e-5
0.232, 9.876e-5
0.231, 9.849e-5
0.230, 9.824e-5
0.229, 9.799e-5
0.228, 9.767e-5
0.227, 9.738e-5
0.226, 9.713e-5
0.225, 9.683e-5
0.224, 9.667e-5
0.223, 9.645e-5
0.222, 9.614e-5
0.221, 9.591e-5
0.220, 9.566e-5
0.219, 9.539e-5
0.218, 9.516e-5
0.217, 9.496e-5
0.216, 9.476e-5
0.215, 9.457e-5
0.214, 9.431e-5
0.213, 9.409e-5
0.212, 9.381e-5
0.211, 9.368e-5
0.210, 9.351e-5
0.209, 9.316e-5
0.208, 9.300e-5
0.207, 9.278e-5
0.206, 9.256e-5
0.205, 9.250e-5
0.204, 9.235e-5
0.203, 9.213e-5
0.202, 9.203e-5
0.201, 9.179e-5
0.200, 9.163e-5
0.199, 9.143e-5
0.198, 9.132e-5
0.197, 9.120e-5
0.196, 9.095e-5
0.195, 9.077e-5
0.194, 9.067e-5
0.193, 9.045e-5
0.192, 9.035e-5
0.191, 9.027e-5
0.190, 9.008e-5
0.189, 8.999e-5
0.188, 8.980e-5
0.187, 8.963e-5
0.186, 8.952e-5
0.185, 8.945e-5
0.184, 8.936e-5
0.183, 8.922e-5
0.182, 8.904e-5
0.181, 8.895e-5
0.180, 8.877e-5
0.179, 8.870e-5
0.178, 8.860e-5
0.177, 8.847e-5
0.176, 8.843e-5
0.175, 8.832e-5
0.174, 8.812e-5
0.173, 8.808e-5
0.172, 8.803e-5
0.171, 8.789e-5
0.170, 8.782e-5
0.169, 8.773e-5
0.168, 8.762e-5
0.167, 8.755e-5
0.166, 8.748e-5
0.165, 8.737e-5
0.164, 8.731e-5
0.163, 8.724e-5
0.162, 8.718e-5
0.161, 8.705e-5
0.160, 8.705e-5
0.159, 8.700e-5
0.158, 8.685e-5
0.157, 8.684e-5
0.156, 8.674e-5
0.155, 8.668e-5
0.154, 8.672e-5
0.153, 8.704e-5
0.152, 8.686e-5
0.151, 8.668e-5
0.150, 8.651e-5
0.149, 8.643e-5
0.148, 8.634e-5
0.147, 8.634e-5
0.146, 8.634e-5
0.145, 8.618e-5
0.144, 8.610e-5
0.143, 8.609e-5
0.142, 8.601e-5
0.141, 8.611e-5
0.140, 8.602e-5
0.139, 8.597e-5
0.138, 8.594e-5
0.137, 8.587e-5
0.136, 8.587e-5
0.135, 8.581e-5
0.134, 8.580e-5
0.133, 8.576e-5
0.132, 8.567e-5
0.131, 8.563e-5
0.130, 8.560e-5
0.129, 8.552e-5
0.128, 8.554e-5
0.127, 8.559e-5
0.126, 8.549e-5
0.125, 8.555e-5
0.124, 8.550e-5
0.123, 8.544e-5
0.122, 8.545e-5
0.121, 8.547e-5
0.120, 8.544e-5
0.119, 8.540e-5
0.118, 8.534e-5
0.117, 8.535e-5
0.116, 8.531e-5
0.115, 8.530e-5
0.114, 8.536e-5
0.113, 8.529e-5
0.112, 8.532e-5
0.111, 8.535e-5
0.110, 8.522e-5
0.109, 8.529e-5
0.108, 8.530e-5
0.107, 8.523e-5
0.106, 8.525e-5
0.105, 8.518e-5
0.104, 8.520e-5
0.103, 8.523e-5
0.102, 8.540e-5
0.101, 8.538e-5
0.100, 8.527e-5
0.099, 8.519e-5
0.098, 8.519e-5
0.097, 8.511e-5
0.096, 8.519e-5
0.095, 8.522e-5
0.094, 8.513e-5
0.093, 8.514e-5
0.092, 8.511e-5
0.091, 8.510e-5
0.090, 8.512e-5
0.089, 8.512e-5
0.088, 8.512e-5
0.087, 8.514e-5
0.086, 8.513e-5
0.085, 8.517e-5
0.084, 8.513e-5
0.083, 8.518e-5
0.082, 8.528e-5
0.081, 8.522e-5
0.080, 8.518e-5
0.079, 8.516e-5
0.078, 8.516e-5
0.077, 8.520e-5
0.076, 8.529e-5
0.075, 8.528e-5
0.074, 8.529e-5
0.073, 8.528e-5
0.072, 8.532e-5
0.071, 8.533e-5
0.070, 8.540e-5
0.069, 8.543e-5
0.068, 8.540e-5
0.067, 8.541e-5
0.066, 8.547e-5
0.065, 8.542e-5
0.064, 8.549e-5
0.063, 8.557e-5
0.062, 8.551e-5
0.061, 8.557e-5
0.060, 8.557e-5
0.059, 8.564e-5
0.058, 8.573e-5
0.057, 8.581e-5
0.056, 8.583e-5
0.055, 8.585e-5
0.054, 8.580e-5
0.053, 8.585e-5
0.052, 8.592e-5
0.051, 8.638e-5
0.050, 8.645e-5
0.049, 8.629e-5
0.048, 8.630e-5
0.047, 8.633e-5
0.046, 8.631e-5
0.045, 8.649e-5
0.044, 8.658e-5
0.043, 8.659e-5
0.042, 8.666e-5
0.041, 8.669e-5
0.040, 8.675e-5
0.039, 8.680e-5
0.038, 8.694e-5
0.037, 8.713e-5
0.036, 8.721e-5
0.035, 8.730e-5
0.034, 8.741e-5
0.033, 8.747e-5
0.032, 8.771e-5
0.031, 8.792e-5
0.030, 8.802e-5
0.029, 8.819e-5
0.028, 8.832e-5
0.027, 8.846e-5
0.026, 8.869e-5
0.025, 8.891e-5
0.024, 8.908e-5
0.023, 8.927e-5
0.022, 8.945e-5
0.021, 8.970e-5
0.020, 8.989e-5
0.019, 9.022e-5
0.018, 9.048e-5
0.017, 9.069e-5
0.016, 9.096e-5
0.015, 9.124e-5
0.014, 9.149e-5
0.013, 9.183e-5
0.012, 9.214e-5
0.011, 9.243e-5
0.010, 9.282e-5
0.009, 9.314e-5
0.008, 9.349e-5
0.007, 9.386e-5
0.006, 9.430e-5
0.005, 9.473e-5
0.004, 9.514e-5
0.003, 9.551e-5
0.002, 9.595e-5
0.001, 9.632e-5
0.000, 9.726e-5
-0.001, 9.808e-5
-0.002, 9.826e-5
-0.003, 9.864e-5
-0.004, 9.901e-5
-0.005, 9.946e-5
-0.006, 1.000e-4
-0.007, 1.006e-4
-0.008, 1.011e-4
-0.009, 1.016e-4
-0.010, 1.020e-4
-0.011, 1.026e-4
-0.012, 1.032e-4
-0.013, 1.039e-4
-0.014, 1.045e-4
-0.015, 1.051e-4
-0.016, 1.057e-4
-0.017, 1.064e-4
-0.018, 1.070e-4
-0.019, 1.077e-4
-0.020, 1.084e-4
-0.021, 1.090e-4
-0.022, 1.096e-4
-0.023, 1.101e-4
-0.024, 1.107e-4
-0.025, 1.114e-4
-0.026, 1.121e-4
-0.027, 1.127e-4
-0.028, 1.133e-4
-0.029, 1.139e-4
-0.030, 1.144e-4
-0.031, 1.149e-4
-0.032, 1.156e-4
-0.033, 1.162e-4
-0.034, 1.167e-4
-0.035, 1.172e-4
-0.036, 1.177e-4
-0.037, 1.182e-4
-0.038, 1.187e-4
-0.039, 1.192e-4
-0.040, 1.197e-4
-0.041, 1.201e-4
-0.042, 1.206e-4
-0.043, 1.210e-4
-0.044, 1.214e-4
-0.045, 1.220e-4
-0.046, 1.225e-4
-0.047, 1.230e-4
-0.048, 1.235e-4
-0.049, 1.240e-4
-0.050, 1.246e-4
-0.051, 1.254e-4
-0.052, 1.264e-4
-0.053, 1.269e-4
-0.054, 1.275e-4
-0.055, 1.281e-4
-0.056, 1.287e-4
-0.057, 1.294e-4
-0.058, 1.303e-4
-0.059, 1.311e-4
-0.060, 1.320e-4
-0.061, 1.329e-4
-0.062, 1.338e-4
-0.063, 1.347e-4
-0.064, 1.358e-4
-0.065, 1.369e-4
-0.066, 1.380e-4
-0.067, 1.392e-4
-0.068, 1.405e-4
-0.069, 1.417e-4
-0.070, 1.430e-4
-0.071, 1.445e-4
-0.072, 1.460e-4
-0.073, 1.475e-4
-0.074, 1.490e-4
-0.075, 1.508e-4
-0.076, 1.525e-4
-0.077, 1.543e-4
-0.078, 1.562e-4
-0.079, 1.581e-4
-0.080, 1.601e-4
-0.081, 1.622e-4
-0.082, 1.643e-4
-0.083, 1.665e-4
-0.084, 1.688e-4
-0.085, 1.710e-4
-0.086, 1.734e-4
-0.087, 1.758e-4
-0.088, 1.783e-4
-0.089, 1.808e-4
-0.090, 1.833e-4
-0.091, 1.860e-4
-0.092, 1.887e-4
-0.093, 1.913e-4
-0.094, 1.940e-4
-0.095, 1.967e-4
-0.096, 1.995e-4
-0.097, 2.022e-4
-0.098, 2.049e-4
-0.099, 2.076e-4
-0.100, 2.103e-4
-0.101, 2.129e-4
-0.102, 2.156e-4
-0.103, 2.185e-4
-0.104, 2.211e-4
-0.105, 2.236e-4
-0.106, 2.261e-4
-0.107, 2.285e-4
-0.108, 2.308e-4
-0.109, 2.332e-4
-0.110, 2.356e-4
-0.111, 2.377e-4
-0.112, 2.399e-4
-0.113, 2.420e-4
-0.114, 2.439e-4
-0.115, 2.458e-4
-0.116, 2.476e-4
-0.117, 2.494e-4
-0.118, 2.510e-4
-0.119, 2.526e-4
-0.120, 2.540e-4
-0.121, 2.553e-4
-0.122, 2.566e-4
-0.123, 2.579e-4
-0.124, 2.589e-4
-0.125, 2.599e-4
-0.126, 2.609e-4
-0.127, 2.618e-4
-0.128, 2.627e-4
-0.129, 2.634e-4
-0.130, 2.641e-4
-0.131, 2.647e-4
-0.132, 2.653e-4
-0.133, 2.658e-4
-0.134, 2.664e-4
-0.135, 2.669e-4
-0.136, 2.674e-4
-0.137, 2.679e-4
-0.138, 2.683e-4
-0.139, 2.687e-4
-0.140, 2.691e-4
-0.141, 2.696e-4
-0.142, 2.700e-4
-0.143, 2.705e-4
-0.144, 2.709e-4
-0.145, 2.714e-4
-0.146, 2.719e-4
-0.147, 2.725e-4
-0.148, 2.731e-4
-0.149, 2.736e-4
-0.150, 2.743e-4
-0.151, 2.749e-4
-0.152, 2.757e-4
-0.153, 2.765e-4
-0.154, 2.778e-4
-0.155, 2.788e-4
-0.156, 2.796e-4
-0.157, 2.805e-4
-0.158, 2.814e-4
-0.159, 2.824e-4
-0.160, 2.836e-4
-0.161, 2.848e-4
-0.162, 2.859e-4
-0.163, 2.872e-4
-0.164, 2.885e-4
-0.165, 2.898e-4
-0.166, 2.912e-4
-0.167, 2.927e-4
-0.168, 2.942e-4
-0.169, 2.958e-4
-0.170, 2.974e-4
-0.171, 2.991e-4
-0.172, 3.009e-4
-0.173, 3.028e-4
-0.174, 3.048e-4
-0.175, 3.068e-4
-0.176, 3.090e-4
-0.177, 3.113e-4
